occupation_id,category,specialty,nhs_band
4363,Medical & Dental,Anaestethetic,
4364,Medical & Dental,Infectious Diseases,Specialty Doctor
4365,Medical & Dental,General Practice,Specialty Doctor
4366,Medical & Dental,Internal Medical Training,
4367,Medical & Dental,Surgical and Outpatients,Consultant
4368,Medical & Dental,"ACF Endocrinology & Diabetes Mellitus ST1, ST2, ST3",Specialty Doctor
4369,Medical & Dental,LOCUM CONSULTANT,Consultant
4370,Medical & Dental,Paediatric Speciality Doctor,
4371,Medical & Dental,"ACF Renal Medicine ST1, ST2, ST3",Specialty Doctor
4372,Medical & Dental,Medical General Practitioner,
4373,Medical & Dental,Diabetes/Endocrinology,Specialty Doctor
4374,Medical & Dental,"Paediatrics, Oculoplastics or Glaucoma",Consultant
4375,Medical & Dental,Surgery and Anaesthesia,
4376,Medical & Dental,Clinical Chemistry,Consultant
4377,Medical & Dental,ACF General Practice ST1,Specialty Doctor
4378,Medical & Dental,Community and Intermediate Care Services,Consultant
4379,Medical & Dental,ACF Cardiology ST3,Specialty Doctor
4380,Medical & Dental,perinatal pathology,Consultant
4381,Medical & Dental,Paediatric Intensive Care Unit & NWTS,
4382,Medical & Dental,Clinical Teaching Fellow,
4383,Medical & Dental,"Consultant Psychiatrist in General Adult Psychiatry – Ellesmere Port and Neston, Community Mental Health Service",
4384,Medical & Dental,Clinical Research,Specialty Doctor
4385,Medical & Dental,Obstetric Anaesthesia,Specialty Doctor
4386,Medical & Dental,Nephrology and Acute Medicine,Consultant
4387,Medical & Dental,Breast Surgery -Oncoloplastic,Specialty Doctor
4388,Medical & Dental,Upper GI and General Surgery,Doctor - Other
4389,Medical & Dental,Critical care,Specialty Doctor
4390,Medical & Dental,"ACF General Surgery ST1, ST2",Specialty Doctor
4391,Medical & Dental,"ACF Otolaryngology ST1,ST2, ST3",Specialty Doctor
4392,Medical & Dental,"ACF Gastroenterology ST1, ST2, ST3",Specialty Doctor
4393,Medical & Dental,"ACF Paediatrics ST1, ST2",Specialty Doctor
4394,Medical & Dental,"ACF Respiratory Medicine ST1, ST2, ST3",Specialty Doctor
4395,Medical & Dental,"ACF Neurology ST1, ST2, ST3",Specialty Doctor
4396,Medical & Dental,"ACF Haematology ST1, ST2, ST3",Specialty Doctor
4397,Medical & Dental,"ACF Medical Oncology ST1, ST2, ST3",Specialty Doctor
4398,Medical & Dental,"ACF Obstetrics & Gynaecology ST1, ST2, ST3",Specialty Doctor
4399,Medical & Dental,"ACF Clinical Pharmacology & Therapeutics ST1, ST2, ST3",Specialty Doctor
4400,Medical & Dental,ACF Ophthalmology ST1,Specialty Doctor
4401,Medical & Dental,"ACF Geriatric Medicine ST1, ST2, ST3",Specialty Doctor
4402,Medical & Dental,"ACF General Psychiatry CT1, CT2",Specialty Doctor
4403,Medical & Dental,"ACF Otolaryngology ST1, ST2, ST3",Specialty Doctor
4404,Medical & Dental,ACF Anaesthetics CT1,Specialty Doctor
4405,Medical & Dental,"ACF Intensive Care Medicine ST1, ST3",Specialty Doctor
4406,Medical & Dental,ACF Neurosurgery ST1,Specialty Doctor
4407,Medical & Dental,"ACF General Practice ST1, ST2, ST3",Specialty Doctor
4408,Medical & Dental,"ACF Rheumatology ST1, ST2, ST3",Specialty Doctor
4409,Medical & Dental,ACF General Internal Medicine ST1,Specialty Doctor
4410,Medical & Dental,ACF Gastroenterology ST3,Specialty Doctor
4411,Medical & Dental,ACF Obstetrics & Gynaecology ST3,Specialty Doctor
4412,Medical & Dental,"ACF General Psychiatry ST2, ST3, ST4",Specialty Doctor
4413,Medical & Dental,ACF General Practice ST3,Specialty Doctor
4414,Medical & Dental,ACF General Psychiatry CT1,Specialty Doctor
4415,Medical & Dental,ACF Trauma and Orthopaedic Surgery ST1,Specialty Doctor
4416,Medical & Dental,"ACF Endocrinology and Diabetes Mellitus ST1, ST2, ST3",Specialty Doctor
4417,Medical & Dental,"ACF Obstetrics and Gynaecology ST1, ST2, ST3",Specialty Doctor
4418,Medical & Dental,ACF Histopathology ST1,Specialty Doctor
4419,Medical & Dental,"ACF Public Health Medicine ST1, ST2",Specialty Doctor
4420,Medical & Dental,Clinical Diagnostic and Support Services,Doctor - Other
4421,Medical & Dental,Specalist & Planned Care,
4422,Medical & Dental,Child and Adolescent Psychiatry,Specialty Registrar
4423,Medical & Dental,Sport and Exercise Medicine,Specialty Registrar
4424,Medical & Dental,Cardio-thoracic Surgery,Specialty Registrar
4425,Medical & Dental,Nephrology,Specialty Doctor
4426,Medical & Dental,SPECIALITY DOCTOR,
4427,Medical & Dental,Central Wandsworth and West Battersea CMHT,
4428,Medical & Dental,Merton Uplift,
4429,Medical & Dental,Medine,
4430,Medical & Dental,Senior Clinical Fellow in Urology,Doctor - Other
4431,Medical & Dental,Paediatric orthopaedic,
4432,Medical & Dental,Maternity & Neonatology,
4433,Medical & Dental,Autonomic Unit,Specialty Registrar
4434,Medical & Dental,General Respiratory/ Lung Cancer Services,Consultant
4435,Medical & Dental,E.N.T,
4436,Medical & Dental,Local Clinical Research Network,Consultant
4437,Medical & Dental,Locum Consultant in Upper GI Surgery,Consultant
4438,Medical & Dental,Genito-Urinary Medicine,
4439,Medical & Dental,Neurology/Multiple Sclerosis,Consultant
4440,Medical & Dental,Trauma & Orthopaedic,
4441,Medical & Dental,Plastics Surgery,Specialty Registrar
4442,Medical & Dental,Immunology & Allergy,
4443,Medical & Dental,Intensive Care and Anaesthesia,Specialty Registrar
4444,Medical & Dental,Paeds,Specialty Doctor
4445,Medical & Dental,Interventional Cardiology,Specialty Registrar
4446,Medical & Dental,Community Cardiology Service,
4447,Medical & Dental,Emergeny Medicine,Consultant
4448,Medical & Dental,Health care professional ( AHP/Nursing & Midiwfery),6
4449,Medical & Dental,Older Adults,Specialty Doctor
4450,Medical & Dental,Orthodontics,6
4451,Medical & Dental,Adult Intensive Care Medicine,Consultant
4452,Medical & Dental,Paediatric nephrology,
4453,Medical & Dental,Acute and general medicine,
4454,Medical & Dental,Optometry,
4455,Medical & Dental,Paediatric Gastroenterology,Doctor - Other
4456,Medical & Dental,Anaesthetics and Intensive Care,
4457,Medical & Dental,Neonatal Medicine & Neonatal Transport,Doctor - Other
4458,Medical & Dental,HEAD AND NECK/ ADVANCED AIRWAY ANAESTHESIA,
4459,Medical & Dental,Surgery - Head and Neck,Specialty Doctor
4460,Medical & Dental,Liason Service,
4461,Medical & Dental,paediatrics,Specialty Registrar
4462,Medical & Dental,Medical & Surgical Dermatology,Consultant
4463,Medical & Dental,Old Age Liaison Psychiatry,
4464,Medical & Dental,Paediatric Emergency Medicine,Foundation Doctor
4465,Medical & Dental,Head & Neck,Specialty Doctor
4466,Medical & Dental,COMMUNITY PAEDIATRICS,Consultant
4467,Medical & Dental,"Urgent, Emergency & Trauma",
4468,Medical & Dental,Consultant Psychiatrist – Adult Crisis & Home Treatment Team,Consultant
4469,Medical & Dental,Hand and Wrist Surgery,Consultant
4470,Medical & Dental,Trauma and Orthopaedics - Foot % Ankle,Consultant
4471,Medical & Dental,Medical Oncology -Breast,
4472,Medical & Dental,VASCULAR AND TRANSPLANT ANAESTHESIA,
4473,Medical & Dental,Vascular Anaesthesia,
4474,Medical & Dental,Urgent Emergency and Trauma,
4475,Medical & Dental,with a special interest in Respiratory Medicine,Consultant
4476,Medical & Dental,with a special interest in Neonatology,Consultant
4477,Medical & Dental,Thoracic Surgery and Vascular Surgery,Doctor - Other
4478,Medical & Dental,Endocrine,
4479,Medical & Dental,Neonatal Intensive Care,Consultant
4480,Medical & Dental,Oculo Plastics,Specialty Registrar
4481,Medical & Dental,"Ears, Nose and Throat",
4482,Medical & Dental,CATS,Consultant
4483,Medical & Dental,Imaging/Rediology,Consultant
4484,Medical & Dental,Sexual and Reproductive Health,Specialty Registrar
4485,Medical & Dental,Oral Maxillofacial,Specialty Registrar
4486,Medical & Dental,Major Trauma,8a
4487,Medical & Dental,Consultant Anaesthetist,Doctor - Other
4488,Medical & Dental,Colorectal and Upper GI,Doctor - Other
4489,Medical & Dental,Mental Health Services at Birmingham Women’s & Children’s NHS Foundation Trust,Consultant
4490,Medical & Dental,Myeloma,
4491,Medical & Dental,Locum Consultant in Obstetrics and Gynaecology,Consultant
4492,Medical & Dental,Emergency Services,Consultant
4493,Medical & Dental,Trauma Anaesthesia,
4494,Medical & Dental,Urgent Care,7
4495,Medical & Dental,Paediatric Cardiac Intensive Care and Mechanical Support,Specialty Registrar
4496,Medical & Dental,Gastroenterology (Endoscopist),Consultant
4497,Medical & Dental,OPM and A&E,Foundation Doctor
4498,Medical & Dental,Physician in Geriatric Medicine,Consultant
4499,Medical & Dental,Emergency Care Service,Consultant
4500,Medical & Dental,Upper Gastrointestinal Surgery,Specialty Doctor
4501,Medical & Dental,Genitourinary / HIV medicine.,
4502,Medical & Dental,NEUROLOGY & STROKE MEDICINE,Doctor - Other
4503,Medical & Dental,Trust Specialty Doctor,Specialty Doctor
4504,Medical & Dental,Restorative Dentistry,Doctor - Other
4505,Medical & Dental,IUCS,Doctor - Other
4506,Medical & Dental,NEPTS & Urgent Care,
4507,Medical & Dental,Laboratory Medicine,Consultant
4508,Medical & Dental,Adult Mental Health Service (ADMH),Consultant
4509,Medical & Dental,Public Health Medicine,
4510,Medical & Dental,Escalation wards,Doctor - Other
4511,Medical & Dental,Richmond OP Recovery Support,
4512,Medical & Dental,Rotational Clinical Fellow Programme,Doctor - Other
4513,Medical & Dental,Research,Specialty Doctor
4514,Medical & Dental,Cranio Facial,Specialty Registrar
4515,Medical & Dental,Bath & North-East Somerset Mental Health,Consultant
4516,Medical & Dental,Networked,Doctor - Other
4517,Medical & Dental,Vasectomy Surgeon,
4518,Medical & Dental,"Psychiatry, General",Consultant
4519,Medical & Dental,General Anaesthetics,Consultant
4520,Medical & Dental,psychiatry,Consultant
4521,Medical & Dental,"Medical, Dental",
4522,Medical & Dental,Crisis Resolution & Home Treatment CAMHS Services,Specialty Doctor
4523,Medical & Dental,Child Development and Neurodisability Service,
4524,Medical & Dental,Ophthalmology with special interest in Oculoplastics,Consultant
4525,Medical & Dental,Severe Respiratory and Intensive Care Medicine,
4526,Medical & Dental,Consultant in Critical Care Medicine - Joint specialty with Acute or Emergency Medicine,Consultant
4527,Medical & Dental,Diabetes and Endocrine,Consultant
4528,Medical & Dental,Primary Care - Practices,
4529,Medical & Dental,Primary Healthcare,
4530,Medical & Dental,Community Hospital,Doctor - Other
4531,Medical & Dental,Lambeth GP Federation,
4532,Medical & Dental,Whiteladies Medical Group,
4533,Medical & Dental,General Anaesthetics WCH,Consultant
4534,Medical & Dental,Critical Care and Anaesthesia,
4535,Medical & Dental,Community based surgery,
4536,Medical & Dental,Elective Care,Foundation Doctor
4537,Medical & Dental,Pain Medicine and Anaesthesia and Perioperative Medicine,Consultant
4538,Medical & Dental,Breast Services,Consultant
4539,Medical & Dental,Acute and General Medicine,Foundation Doctor
4540,Medical & Dental,Genitourinary medicine,
4541,Medical & Dental,gericatric medicine,Consultant
4542,Medical & Dental,Paediatric Neonates,Doctor - Other
4543,Medical & Dental,ENT - Anterior Skull Base,
4544,Medical & Dental,Specialty Doctor in Paediatric Bone Marrow Transplant,
4545,Medical & Dental,Paediatric Trauma & Orthopaedics,Specialty Registrar
4546,Medical & Dental,Acute & Specialist Medicine,Foundation Doctor
4547,Medical & Dental,CMHT,Consultant
4548,Medical & Dental,Intensive Support Service,
4549,Medical & Dental,Padiatrics,Consultant
4550,Medical & Dental,Inpatients,
4551,Medical & Dental,Paediatric Haemato-Oncology,Consultant
4552,Medical & Dental,Operations Directorate,Consultant
4553,Medical & Dental,Haemato-oncology & Stem Cell Transplantation,
4554,Medical & Dental,Community Services,Consultant
4555,Medical & Dental,Clinical Research - Paediatrics,
4556,Medical & Dental,Gastroenterology and ICU,Foundation Doctor
4557,Medical & Dental,Neurpathology,Specialty Registrar
4558,Medical & Dental,Consultants,
4559,Medical & Dental,Critical Care & Complementary Speciality,Specialty Registrar
4560,Medical & Dental,"Haematology, Family Health",
4561,Medical & Dental,Bariatric Medicine,
4562,Medical & Dental,Emergency Medicine - Heartlands Hospital and Good Hope Hospital,Specialty Doctor
4563,Medical & Dental,Consultant Trauma & Orthopaedic Surgeon with a Special Interest,Consultant
4564,Medical & Dental,VASCULAR SURGERY,Doctor - Other
4565,Medical & Dental,Dentistry,
4566,Medical & Dental,Gastroentology,Specialty Registrar
4567,Medical & Dental,Parkinson's Disease,
4568,Medical & Dental,Royal London & Barts Hospital,Consultant
4569,Medical & Dental,Medicine Care Group,Consultant
4570,Medical & Dental,Hip & Knee,Consultant
4571,Medical & Dental,Child & Adolescent Liaison Psychiatry (Psychological Medicine),
4572,Medical & Dental,Consultant in Acute & Short Stay Medicine,Consultant
4573,Medical & Dental,Spinal Cord Injury Rehabiltation,
4574,Medical & Dental,Surgery & Anaesthetics,Specialty Doctor
4575,Medical & Dental,Anaesthetics & ICU,Specialty Registrar
4576,Medical & Dental,Anaesthetics with an interest,Consultant
4577,Medical & Dental,Community Health Services,
4578,Medical & Dental,Specialty Grade Psychiatrist in Old Age Psychiatry,
4579,Medical & Dental,Respiratory/General Medicine,Consultant
4580,Medical & Dental,Locum Consultant In Obstetrics & Gynaecology,
4581,Medical & Dental,Gerontology and Frailty,Specialty Registrar
4582,Medical & Dental,Colorectal Fellowship,Doctor - Other
4583,Medical & Dental,Emergency care,
4584,Medical & Dental,Children & Young People,Consultant
4585,Medical & Dental,Medical Team,Specialty Doctor
4586,Medical & Dental,Histopathology and cytopathology,
4587,Medical & Dental,Medical Oncologist,
4588,Medical & Dental,Paediatrics/Gastroenterology/Lower GI,Specialty Registrar
4589,Medical & Dental,Corporate Services,Consultant
4590,Medical & Dental,CHEMICAL PATHOLOGY,Consultant
4591,Medical & Dental,Urgency and Emergency Care,Specialty Doctor
4592,Medical & Dental,Event Medical Services,
4593,Medical & Dental,Child & Adolescent Psychiatry (North),Consultant
4594,Medical & Dental,Child & Adolescent Psychiatry (South),Consultant
4595,Medical & Dental,"Diabetes,Endocrinology and Metabolic Medicine",Consultant
4596,Medical & Dental,Consultant Radiologist,Consultant
4597,Medical & Dental,Thoracic Oncology,Consultant
4598,Medical & Dental,Clinical Specialties,Consultant
4599,Medical & Dental,"ST1, ST2, ST3 ACF Paediatrics",Specialty Doctor
4600,Medical & Dental,Research Officer,
4601,Medical & Dental,endocrinology/GIM,
4602,Medical & Dental,Endocrine & Acute,
4603,Medical & Dental,South Kingston CMHT,
4604,Medical & Dental,Twickenham Recovery Support Team,
4605,Medical & Dental,Kingston and Richmond Assessment Service,
4606,Medical & Dental,Plastics & Reconstructive Surgery,Specialty Doctor
4607,Medical & Dental,Primary & Planned Mental Health,
4608,Medical & Dental,Clinical Director,
4609,Medical & Dental,Friarwood Surgery,
4610,Medical & Dental,Cardiac anaesthesia and intensive care,
4611,Medical & Dental,General Pathology,Consultant
4612,Medical & Dental,Rotation - GP / Paediatrics,Doctor - Other
4613,Medical & Dental,Health and Social Care Innovation,
4614,Medical & Dental,Trauma and Orthopaedics - Foot % Ankle,
4615,Medical & Dental,Geriatrics,Specialty Doctor
4616,Medical & Dental,Elderly Care Services,Consultant
4617,Medical & Dental,Obs and Gynae,Doctor - Other
4618,Medical & Dental,urgent Care - Emergency Medicine,
4619,Medical & Dental,Care of the Elderly/ ENT,Foundation Doctor
4620,Medical & Dental,Coastal Medical Partnership,
4621,Medical & Dental,COLORECTAL SURGERY,Consultant
4622,Medical & Dental,CAMHS Specialist Eating Disorders Services and Eating Disorders – Young Adults,Specialty Doctor
4623,Medical & Dental,Complex Care,Specialty Registrar
4624,Medical & Dental,Integrated Sexual Health,Doctor - Other
4625,Medical & Dental,All Medical Specialties,
4626,Medical & Dental,Modality East Surrey Division,
4627,Medical & Dental,Paediatrics Intensivist,Consultant
4628,Medical & Dental,Specialist/Medical,Consultant
4629,Medical & Dental,Medical Oncolocgy,
4630,Medical & Dental,Infectious Diseases & Medical Microbiology,Doctor - Other
4631,Medical & Dental,GP / ANP Vacany,
4632,Medical & Dental,Endocrine & Sroke,
4633,Medical & Dental,Theatre,
4634,Medical & Dental,Gynaecology and Cellular pathology,Consultant
4635,Medical & Dental,Endocrinology/GIM,Doctor - Other
4636,Medical & Dental,Psychairty,Consultant
